        #      k      largestgap  sum(wcc(:,ik))      wcc(i, ik)(i=1, NumberofSelectedOccupiedBands)
      0.13865546      0.25000002      0.50000036      0.00000004      0.09708933      0.10847821      0.39152183      0.40291071      0.50000004      0.59708936      0.60847824      0.89152186      0.90291074
      0.14285714      0.25000002      0.50000036      0.00000004      0.09475331      0.11011757      0.38988247      0.40524673      0.50000004      0.59475334      0.61011760      0.88988250      0.90524676
      0.14705882      0.25000002      0.50000036      0.00000004      0.09176262      0.11252773      0.38747231      0.40823743      0.50000004      0.59176265      0.61252776      0.88747234      0.90823745
      0.15126050      0.25000002      0.50000036      0.00000004      0.08881726      0.11513944      0.38486060      0.41118278      0.50000004      0.58881729      0.61513947      0.88486063      0.91118281
      0.15546218      0.25000002      0.50000036      0.00000004      0.08640062      0.11732124      0.38267880      0.41359943      0.50000004      0.58640065      0.61732127      0.88267883      0.91359945
      0.15966387      0.25000002      0.50000036      0.00000004      0.08463533      0.11875753      0.38124251      0.41536471      0.50000004      0.58463536      0.61875756      0.88124254      0.91536474
      0.16386555      0.25000002      0.50000036      0.00000004      0.08343598      0.11947331      0.38052673      0.41656406      0.50000004      0.58343601      0.61947334      0.88052676      0.91656409
      0.16806723      0.25000002      0.50000036      0.00000004      0.08267914      0.11962725      0.38037279      0.41732091      0.50000004      0.58267917      0.61962728      0.88037282      0.91732093
      0.17226891      0.25000002      0.50000036      0.00000004      0.08226502      0.11937893      0.38062111      0.41773502      0.50000004      0.58226505      0.61937896      0.88062114      0.91773505
      0.17647059      0.25000002      0.50000036      0.00000004      0.08212331      0.11884975      0.38115030      0.41787673      0.50000004      0.58212334      0.61884978      0.88115033      0.91787676
      0.18067227      0.25000002      0.50000036      0.00000004      0.08220661      0.11812049      0.38187956      0.41779344      0.50000004      0.58220664      0.61812052      0.88187959      0.91779346
      0.18487395      0.25000002      0.50000036      0.00000004      0.08248440      0.11723676      0.38276328      0.41751564      0.50000004      0.58248443      0.61723679      0.88276331      0.91751567
      0.18907563      0.25000002      0.50000036      0.00000004      0.08293925      0.11621451      0.38378553      0.41706079      0.50000004      0.58293928      0.61621454      0.88378556      0.91706082
      0.19327731      0.25000002      0.50000036      0.00000004      0.08356434      0.11504507      0.38495497      0.41643571      0.50000004      0.58356437      0.61504510      0.88495500      0.91643574
      0.19747899      0.25000002      0.50000036      0.00000004      0.08436117      0.11370165      0.38629839      0.41563887      0.50000004      0.58436120      0.61370169      0.88629842      0.91563890
      0.20168067      0.25000002      0.50000036      0.00000004      0.08533574      0.11215107      0.38784898      0.41466431      0.50000004      0.58533577      0.61215110      0.88784901      0.91466433
      0.20588235      0.25000002      0.50000036      0.00000004      0.08649035      0.11037588      0.38962416      0.41350969      0.50000004      0.58649039      0.61037591      0.88962420      0.91350972
      0.21008403      0.25000002      0.50000036      0.00000004      0.08780819      0.10841006      0.39158998      0.41219185      0.50000004      0.58780822      0.60841009      0.89159001      0.91219188
      0.21428571      0.25000002      0.50000036      0.00000004      0.08923318      0.10637265      0.39362739      0.41076686      0.50000004      0.58923321      0.60637269      0.89362742      0.91076689
      0.21848739      0.25000002      0.50000036      0.00000004      0.09066291      0.10445421      0.39554583      0.40933713      0.50000004      0.59066295      0.60445424      0.89554586      0.90933716
      0.22268908      0.25000002      0.50000036      0.00000004      0.09197370      0.10283504      0.39716500      0.40802634      0.50000004      0.59197374      0.60283507      0.89716503      0.90802637
      0.22689076      0.25000002      0.50000036      0.00000004      0.09306230      0.10160837      0.39839167      0.40693774      0.50000004      0.59306234      0.60160840      0.89839170      0.90693777
      0.23109244      0.25000002      0.50000036      0.00000004      0.09387111      0.10077701      0.39922302      0.40612893      0.50000004      0.59387114      0.60077705      0.89922306      0.90612896
      0.23529412      0.25000002      0.50000036      0.00000004      0.09439580      0.10028635      0.39971369      0.40560424      0.50000004      0.59439583      0.60028638      0.89971372      0.90560427
      0.23949580      0.25000002      0.50000036      0.00000004      0.09468430      0.10004665      0.39995339      0.40531574      0.50000004      0.59468433      0.60004669      0.89995342      0.90531577
      0.24369748      0.25000002      0.50000036      0.00000004      0.09481537      0.09995612      0.40004391      0.40518467      0.50000004      0.59481540      0.59995616      0.90004395      0.90518470
      0.24789916      0.25000002      0.50000036      0.00000004      0.09486106      0.09993245      0.40006759      0.40513899      0.50000004      0.59486109      0.59993249      0.90006762      0.90513902
      0.25210084      0.25000002      0.50000036      0.00000004      0.09486106      0.09993245      0.40006759      0.40513899      0.50000004      0.59486109      0.59993249      0.90006762      0.90513902
      0.25630252      0.25000002      0.50000036      0.00000004      0.09481537      0.09995612      0.40004391      0.40518467      0.50000004      0.59481540      0.59995616      0.90004395      0.90518470
      0.26050420      0.25000002      0.50000036      0.00000004      0.09468430      0.10004665      0.39995339      0.40531574      0.50000004      0.59468433      0.60004669      0.89995342      0.90531577
      0.26470588      0.25000002      0.50000036      0.00000004      0.09439580      0.10028635      0.39971369      0.40560424      0.50000004      0.59439583      0.60028638      0.89971372      0.90560427
      0.26890756      0.25000002      0.50000036      0.00000004      0.09387111      0.10077701      0.39922302      0.40612893      0.50000004      0.59387114      0.60077705      0.89922306      0.90612896
      0.27310924      0.25000002      0.50000036      0.00000004      0.09306230      0.10160837      0.39839167      0.40693774      0.50000004      0.59306234      0.60160840      0.89839170      0.90693777
      0.27731092      0.25000002      0.50000036      0.00000004      0.09197370      0.10283504      0.39716500      0.40802634      0.50000004      0.59197374      0.60283507      0.89716503      0.90802637
      0.28151261      0.25000002      0.50000036      0.00000004      0.09066291      0.10445421      0.39554583      0.40933713      0.50000004      0.59066295      0.60445424      0.89554586      0.90933716
      0.28571429      0.25000002      0.50000036      0.00000004      0.08923318      0.10637265      0.39362739      0.41076686      0.50000004      0.58923321      0.60637269      0.89362742      0.91076689
      0.28991597      0.25000002      0.50000036      0.00000004      0.08780819      0.10841006      0.39158998      0.41219185      0.50000004      0.58780822      0.60841009      0.89159001      0.91219188
      0.29411765      0.25000002      0.50000036      0.00000004      0.08649035      0.11037588      0.38962416      0.41350969      0.50000004      0.58649039      0.61037591      0.88962420      0.91350972
      0.29831933      0.25000002      0.50000036      0.00000004      0.08533574      0.11215107      0.38784898      0.41466431      0.50000004      0.58533577      0.61215110      0.88784901      0.91466433
      0.30252101      0.25000002      0.50000036      0.00000004      0.08436117      0.11370165      0.38629839      0.41563887      0.50000004      0.58436120      0.61370169      0.88629842      0.91563890
      0.30672269      0.25000002      0.50000036      0.00000004      0.08356434      0.11504507      0.38495497      0.41643571      0.50000004      0.58356437      0.61504510      0.88495500      0.91643574
      0.31092437      0.25000002      0.50000036      0.00000004      0.08293925      0.11621451      0.38378553      0.41706079      0.50000004      0.58293928      0.61621454      0.88378556      0.91706082
      0.31512605      0.25000002      0.50000036      0.00000004      0.08248440      0.11723676      0.38276328      0.41751564      0.50000004      0.58248443      0.61723679      0.88276331      0.91751567
      0.31932773      0.25000002      0.50000036      0.00000004      0.08220661      0.11812049      0.38187956      0.41779344      0.50000004      0.58220664      0.61812052      0.88187959      0.91779346
      0.32352941      0.25000002      0.50000036      0.00000004      0.08212331      0.11884975      0.38115030      0.41787673      0.50000004      0.58212334      0.61884978      0.88115033      0.91787676
      0.32773109      0.25000002      0.50000036      0.00000004      0.08226502      0.11937893      0.38062111      0.41773502      0.50000004      0.58226505      0.61937896      0.88062114      0.91773505
      0.33193277      0.25000002      0.50000036      0.00000004      0.08267914      0.11962725      0.38037279      0.41732091      0.50000004      0.58267917      0.61962728      0.88037282      0.91732093
      0.33613445      0.25000002      0.50000036      0.00000004      0.08343598      0.11947331      0.38052673      0.41656406      0.50000004      0.58343601      0.61947334      0.88052676      0.91656409
      0.34033613      0.25000002      0.50000036      0.00000004      0.08463533      0.11875753      0.38124251      0.41536471      0.50000004      0.58463536      0.61875756      0.88124254      0.91536474
      0.34453782      0.25000002      0.50000036      0.00000004      0.08640062      0.11732124      0.38267880      0.41359943      0.50000004      0.58640065      0.61732127      0.88267883      0.91359945
      0.34873950      0.25000002      0.50000036      0.00000004      0.08881726      0.11513944      0.38486060      0.41118278      0.50000004      0.58881729      0.61513947      0.88486063      0.91118281
      0.35294118      0.25000002      0.50000036      0.00000004      0.09176262      0.11252773      0.38747231      0.40823743      0.50000004      0.59176265      0.61252776      0.88747234      0.90823745
      0.35714286      0.25000002      0.50000036      0.00000004      0.09475331      0.11011757      0.38988247      0.40524673      0.50000004      0.59475334      0.61011760      0.88988250      0.90524676
      0.36134454      0.25000002      0.50000036      0.00000004      0.09708933      0.10847821      0.39152183      0.40291071      0.50000004      0.59708936      0.60847824      0.89152186      0.90291074
      0.36554622      0.25000002      0.50000036      0.00000004      0.09816949      0.10790658      0.39209347      0.40183056      0.50000004      0.59816952      0.60790661      0.89209349      0.90183058
      0.36974790      0.25000002      0.50000036      0.00000004      0.09783913      0.10830868      0.39169136      0.40216091      0.50000004      0.59783916      0.60830871      0.89169139      0.90216094
      0.37394958      0.25000002      0.50000036      0.00000004      0.09642946      0.10923336      0.39076669      0.40357059      0.50000004      0.59642949      0.60923339      0.89076672      0.90357061
      0.37815126      0.25000002      0.50000036      0.00000004      0.09427580      0.11033001      0.38967003      0.40572424      0.50000004      0.59427583      0.61033004      0.88967006      0.90572427
      0.38235294      0.25000002      0.50000036      0.00000004      0.09157675      0.11145269      0.38854735      0.40842329      0.50000004      0.59157678      0.61145272      0.88854738      0.90842332
      0.38655462      0.25000002      0.50000036      0.00000004      0.08848275      0.11254272      0.38745732      0.41151730      0.50000004      0.58848277      0.61254275      0.88745735      0.91151732
      0.39075630      0.25000002      0.50000036      0.00000004      0.08513901      0.11356493      0.38643511      0.41486104      0.50000004      0.58513904      0.61356496      0.88643514      0.91486106
      0.39495798      0.25000002      0.50000036      0.00000004      0.08168822      0.11449010      0.38550994      0.41831183      0.50000004      0.58168824      0.61449013      0.88550997      0.91831185
      0.39915966      0.25000002      0.50000036      0.00000004      0.07826269      0.11529228      0.38470777      0.42173736      0.50000004      0.57826271      0.61529231      0.88470780      0.92173738
      0.40336134      0.25000002      0.50000036      0.00000004      0.07497717      0.11594947      0.38405057      0.42502288      0.50000004      0.57497719      0.61594950      0.88405060      0.92502290
      0.40756303      0.25000002      0.50000036      0.00000004      0.07192480      0.11644439      0.38355565      0.42807525      0.50000004      0.57192483      0.61644443      0.88355568      0.92807527
      0.41176471      0.25000002      0.50000036      0.00000004      0.06917620      0.11676456      0.38323548      0.43082385      0.50000004      0.56917622      0.61676459      0.88323551      0.93082387
      0.41596639      0.25000002      0.50000036      0.00000004      0.06678073      0.11690173      0.38309832      0.43321931      0.50000004      0.56678076      0.61690176      0.88309835      0.93321934
      0.42016807      0.25000002      0.50000036      0.00000004      0.06476870      0.11685085      0.38314919      0.43523134      0.50000004      0.56476873      0.61685089      0.88314922      0.93523137
      0.42436975      0.25000002      0.50000036      0.00000004      0.06315333      0.11660932      0.38339072      0.43684672      0.50000004      0.56315336      0.61660936      0.88339075      0.93684674
      0.42857143      0.25000002      0.50000036      0.00000004      0.06193220      0.11617715      0.38382289      0.43806785      0.50000004      0.56193222      0.61617719      0.88382292      0.93806787
      0.43277311      0.25000002      0.50000036      0.00000004      0.06108870      0.11555891      0.38444113      0.43891135      0.50000004      0.56108872      0.61555894      0.88444116      0.93891138
      0.43697479      0.25000002      0.50000036      0.00000004      0.06059457      0.11476689      0.38523315      0.43940548      0.50000004      0.56059459      0.61476693      0.88523318      0.93940550
      0.44117647      0.25000002      0.50000036      0.00000004      0.06041430      0.11382404      0.38617600      0.43958575      0.50000004      0.56041432      0.61382407      0.88617603      0.93958577
      0.44537815      0.25000002      0.50000036      0.00000004      0.06051120      0.11276435      0.38723569      0.43948885      0.50000004      0.56051122      0.61276438      0.88723572      0.93948887
      0.44957983      0.25000002      0.50000036      0.00000004      0.06085370      0.11162975      0.38837029      0.43914635      0.50000004      0.56085373      0.61162978      0.88837032      0.93914637
      0.45378151      0.25000002      0.50000036      0.00000004      0.06141904      0.11046417      0.38953587      0.43858100      0.50000004      0.56141907      0.61046421      0.88953590      0.93858103
      0.45798319      0.25000002      0.50000036      0.00000004      0.06219156      0.10930724      0.39069280      0.43780849      0.50000004      0.56219159      0.60930727      0.89069283      0.93780851
      0.46218487      0.25000002      0.50000036      0.00000004      0.06315510      0.10819015      0.39180988      0.43684495      0.50000004      0.56315512      0.60819019      0.89180992      0.93684498
      0.46638655      0.25000002      0.50000036      0.00000004      0.06428277      0.10713506      0.39286498      0.43571728      0.50000004      0.56428280      0.60713509      0.89286501      0.93571730
      0.47058824      0.25000002      0.50000036      0.00000004      0.06552923      0.10615735      0.39384268      0.43447081      0.50000004      0.56552926      0.60615739      0.89384272      0.93447084
      0.47478992      0.25000002      0.50000036      0.00000004      0.06682962      0.10526929      0.39473075      0.43317043      0.50000004      0.56682965      0.60526932      0.89473078      0.93317045
      0.47899160      0.25000002      0.50000036      0.00000004      0.06810588      0.10448286      0.39551718      0.43189417      0.50000004      0.56810590      0.60448290      0.89551721      0.93189419
      0.48319328      0.25000002      0.50000036      0.00000004      0.06927730      0.10381110      0.39618894      0.43072275      0.50000004      0.56927733      0.60381113      0.89618897      0.93072277
      0.48739496      0.25000002      0.50000036      0.00000004      0.07027040      0.10326787      0.39673216      0.42972965      0.50000004      0.57027042      0.60326791      0.89673220      0.92972967
      0.49159664      0.25000002      0.50000036      0.00000004      0.07102488      0.10286696      0.39713307      0.42897517      0.50000004      0.57102491      0.60286700      0.89713311      0.92897519
      0.49579832      0.25000002      0.50000036      0.00000004      0.07149609      0.10262058      0.39737946      0.42850395      0.50000004      0.57149612      0.60262061      0.89737949      0.92850398
      0.50000000      0.25000002      0.50000036      0.00000004      0.07165632      0.10253739      0.39746265      0.42834372      0.50000004      0.57165635      0.60253742      0.89746268      0.92834375
