# Orbital magnetization in unit of Bohr magneton \mu_B
#col     1           2           3           4           5           6           7           8           9          10          11          12          13          14          15
#                                      Sum over 1~NumOccupied bands       values at NumOccupied'th band               Sum below Fermi level               values at Fermi level
# kx (1/A)    ky (1/A)    kz (1/A)         m_x         m_y         m_z         m_x         m_y         m_z         m_x         m_y         m_z         m_x         m_y         m_z
   -0.270912   -0.219229   -0.118631 -0.5806E-08 -0.8274E-10  0.2727E-07  0.1894E-07  0.1387E-08  0.9446E-08  0.9187E-08 -0.7123E-09  0.3648E-07  0.0000E+00  0.0000E+00  0.0000E+00
   -0.270912   -0.213882   -0.118631  0.6010E-07 -0.5973E-08  0.3543E-07  0.6840E-07 -0.3236E-08  0.3087E-07  0.1247E-06 -0.1116E-07  0.6543E-07  0.0000E+00  0.0000E+00  0.0000E+00
   -0.270912   -0.208535   -0.118631  0.1095E-08 -0.4401E-08  0.4652E-08  0.5638E-08 -0.1051E-08  0.2491E-08  0.1408E-08 -0.8045E-08  0.6400E-08  0.0000E+00  0.0000E+00  0.0000E+00
   -0.270912   -0.203188   -0.118631 -0.5912E-09 -0.4479E-08  0.2553E-08  0.2092E-08 -0.7190E-09  0.9476E-09 -0.5001E-08 -0.8270E-08  0.2598E-08  0.0000E+00  0.0000E+00  0.0000E+00
   -0.270912   -0.197841   -0.118631 -0.3055E-10 -0.4663E-08  0.2320E-08  0.1128E-08 -0.5887E-09  0.5417E-09 -0.6859E-08 -0.8882E-08  0.1707E-08  0.0000E+00  0.0000E+00  0.0000E+00
   -0.270912   -0.192494   -0.118631  0.1348E-08 -0.4856E-08  0.2925E-08  0.7230E-09 -0.5211E-09  0.3756E-09 -0.7861E-08 -0.9705E-08  0.1784E-08  0.0000E+00  0.0000E+00  0.0000E+00
   -0.270912   -0.187147   -0.118631  0.3790E-08 -0.5038E-08  0.4459E-08  0.5141E-09 -0.4807E-09  0.2903E-09 -0.8488E-08 -0.1076E-07  0.2700E-08  0.0000E+00  0.0000E+00  0.0000E+00
   -0.270912   -0.181800   -0.118631  0.8407E-08 -0.5180E-08  0.7641E-08  0.3940E-09 -0.4545E-09  0.2394E-09 -0.8452E-08 -0.1212E-07  0.5000E-08  0.0000E+00  0.0000E+00  0.0000E+00
   -0.270912   -0.176453   -0.118631  0.1873E-07 -0.5082E-08  0.1443E-07  0.3215E-09 -0.4363E-09  0.2052E-09 -0.5841E-08 -0.1382E-07  0.1034E-07  0.0000E+00  0.0000E+00  0.0000E+00
   -0.270912   -0.171106   -0.118631  0.5783E-07 -0.1393E-08  0.1478E-07  0.2779E-09 -0.4231E-09  0.1793E-09  0.1822E-07 -0.1300E-07  0.7892E-08  0.0000E+00  0.0000E+00  0.0000E+00
   -0.270912   -0.165759   -0.118631  0.3457E-06 -0.5018E-07  0.6189E-06  0.2541E-09 -0.4133E-09  0.1574E-09  0.2693E-06 -0.6708E-07  0.6052E-06  0.0000E+00  0.0000E+00  0.0000E+00
   -0.270912   -0.160412   -0.118631  0.8206E-06  0.1343E-07  0.5245E-06  0.2452E-09 -0.4059E-09  0.1371E-09  0.6035E-06 -0.1648E-07  0.4849E-06  0.0000E+00  0.0000E+00  0.0000E+00
   -0.270912   -0.155065   -0.118631  0.1540E-05  0.9565E-07  0.4985E-06  0.2484E-09 -0.4003E-09  0.1166E-09 -0.1235E-05 -0.1667E-07 -0.1083E-07  0.0000E+00  0.0000E+00  0.0000E+00
   -0.270912   -0.149717   -0.118631  0.1465E-06 -0.4519E-07  0.5086E-07  0.2626E-09 -0.3963E-09  0.9460E-10 -0.7971E-06  0.2363E-07 -0.1220E-06  0.0000E+00  0.0000E+00  0.0000E+00
   -0.270912   -0.144370   -0.118631  0.7713E-07 -0.2804E-07  0.3292E-07  0.2873E-09 -0.3941E-09  0.7002E-10 -0.5476E-07 -0.9967E-09  0.9018E-08  0.0000E+00  0.0000E+00  0.0000E+00
   -0.270912   -0.139023   -0.118631  0.3375E-07 -0.3693E-07 -0.4730E-08  0.3228E-09 -0.3937E-09  0.4180E-10 -0.1383E-07 -0.1986E-07 -0.1320E-07  0.0000E+00  0.0000E+00  0.0000E+00
   -0.270912   -0.133676   -0.118631  0.6046E-03  0.5187E-05 -0.3631E-03  0.3701E-09 -0.3957E-09  0.8721E-11  0.6046E-03  0.5199E-05 -0.3631E-03  0.0000E+00  0.0000E+00  0.0000E+00
   -0.270912   -0.128329   -0.118631  0.1660E-07  0.1948E-07 -0.1137E-07  0.4307E-09 -0.4005E-09 -0.3068E-10  0.3186E-08  0.2950E-07 -0.1365E-07  0.0000E+00  0.0000E+00  0.0000E+00
   -0.270912   -0.122982   -0.118631  0.4182E-09  0.6833E-08 -0.3937E-08  0.5070E-09 -0.4090E-09 -0.7837E-10 -0.7993E-08  0.1518E-07 -0.5341E-08  0.0000E+00  0.0000E+00  0.0000E+00
   -0.270912   -0.117635   -0.118631 -0.5835E-08  0.2831E-08 -0.1942E-08  0.6028E-09 -0.4223E-09 -0.1371E-09 -0.1141E-07  0.9993E-08 -0.2878E-08  0.0000E+00  0.0000E+00  0.0000E+00
   -0.270912   -0.112288   -0.118631 -0.1169E-07  0.9467E-09 -0.1393E-10  0.7236E-09 -0.4418E-09 -0.2112E-09 -0.1552E-07  0.7210E-08 -0.6921E-09  0.0000E+00  0.0000E+00  0.0000E+00
   -0.270912   -0.106941   -0.118631 -0.2052E-07 -0.8830E-10  0.3357E-08  0.8778E-09 -0.4696E-09 -0.3070E-09 -0.2319E-07  0.5459E-08  0.2811E-08  0.0000E+00  0.0000E+00  0.0000E+00
   -0.270912   -0.101594   -0.118631 -0.3981E-07 -0.6434E-09  0.1154E-07  0.1079E-08 -0.5084E-09 -0.4352E-09 -0.4166E-07  0.4306E-08  0.1103E-07  0.0000E+00  0.0000E+00  0.0000E+00
