#        klen             E | projection   |group 1: A    |group
#column    1               2               3
     0.000000000     1.254632810     1.000000000
     0.012529537     1.255260652     1.000000000
     0.025059073     1.257136741     1.000000000
     0.037588610     1.260238924     1.000000000
     0.050118146     1.264530803     1.000000000
     0.062647683     1.269962493     1.000000000
     0.075177219     1.276471624     1.000000000
     0.087706756     1.283984554     1.000000000
     0.100236292     1.292417714     1.000000000
     0.112765829     1.301679050     1.000000000
     0.125295365     1.311669484     1.000000000
     0.137824902     1.322284361     1.000000000
     0.150354438     1.333414814     1.000000000
     0.162883975     1.344949019     1.000000000
     0.175413511     1.356773318     1.000000000
     0.187943048     1.368773185     1.000000000
     0.200472584     1.380834047     1.000000000
     0.213002121     1.392841981     1.000000000
     0.225531657     1.404684348     1.000000000
     0.238061194     1.416250435     1.000000000
     0.250590730     1.427432256     1.000000000
     0.263120267     1.438125651     1.000000000
     0.275649803     1.448231872     1.000000000
     0.288179340     1.457659809     1.000000000
     0.300708876     1.466328913     1.000000000
     0.313238413     1.474172689     1.000000000
     0.325767949     1.481142390     1.000000000
     0.338297486     1.487210286     1.000000000
     0.350827022     1.492371757     1.000000000
     0.363356559     1.496645595     1.000000000
     0.375886095     1.500072243     1.000000000
     0.388415632     1.502710215     1.000000000
     0.400945168     1.504631359     1.000000000
     0.413474705     1.505915795     1.000000000
     0.426004241     1.506647272     1.000000000
     0.438533778     1.506909409     1.000000000
     0.451063314     1.506782999     1.000000000
     0.463592851     1.506344282     1.000000000
     0.476122387     1.505664018     1.000000000
     0.488651924     1.504807100     1.000000000
     0.501181460     1.503832515     1.000000000
     0.513710997     1.502793480     1.000000000
     0.526240533     1.501737651     1.000000000
     0.538770070     1.500707328     1.000000000
     0.551299606     1.499739630     1.000000000
     0.563829143     1.498866619     1.000000000
     0.576358679     1.498115387     1.000000000
     0.588888216     1.497508094     1.000000000
     0.601417752     1.497061983     1.000000000
     0.613947289     1.496789382     1.000000000
     0.626476825     1.496697694     1.000000000
     0.626476825     1.496697694     1.000000000
     0.643290274     1.492208648     1.000000000
     0.660103723     1.487528672     1.000000000
     0.676917172     1.482909830     1.000000000
     0.693730621     1.478624230     1.000000000
     0.710544070     1.474958112     1.000000000
     0.727357519     1.472204104     1.000000000
     0.744170968     1.470651239     1.000000000
     0.760984417     1.470571707     1.000000000
     0.777797865     1.472201474     1.000000000
     0.794611314     1.475705047     1.000000000
     0.811424763     1.481084486     1.000000000
     0.828238212     1.480196807     1.000000000
     0.845051661     1.471032377     1.000000000
     0.861865110     1.460630302     1.000000000
     0.878678559     1.435865271     1.000000000
     0.895492008     1.392501028     1.000000000
     0.912305457     1.347568754     1.000000000
     0.929118906     1.301783404     1.000000000
     0.945932354     1.255453791     1.000000000
     0.962745803     1.208772347     1.000000000
     0.979559252     1.161884131     1.000000000
     0.996372701     1.114909385     1.000000000
     1.013186150     1.067952724     1.000000000
     1.029999599     1.021107584     1.000000000
     1.046813048     0.974458681     1.000000000
     1.063626497     0.928083524     1.000000000
     1.080439946     0.882053411     1.000000000
     1.097253394     0.836434126     1.000000000
     1.114066843     0.791286428     1.000000000
     1.130880292     0.746666373     1.000000000
     1.147693741     0.702625510     1.000000000
     1.164507190     0.659210928     1.000000000
     1.181320639     0.616465186     1.000000000
     1.198134088     0.574426087     1.000000000
     1.214947537     0.533126306     1.000000000
     1.231760986     0.492592868     1.000000000
     1.248574435     0.452846452     1.000000000
     1.265387883     0.413900563     1.000000000
     1.282201332     0.375760553     1.000000000
     1.299014781     0.338422564     1.000000000
     1.315828230     0.301872425     1.000000000
     1.332641679     0.266084587     1.000000000
     1.349455128     0.231021209     1.000000000
     1.366268577     0.196631483     1.000000000
     1.383082026     0.162851347     1.000000000
     1.399895475     0.129603686     1.000000000
     1.416708923     0.096799112     1.000000000
     1.433522372     0.064337383     1.000000000
     1.450335821     0.032109439     1.000000000
     1.467149270     0.000000000     1.000000000
     1.467149270     0.000000000     1.000000000
     1.476001897     0.036517172     1.000000000
     1.484854525     0.073005402     1.000000000
     1.493707152     0.109435858     1.000000000
     1.502559779     0.145779927     1.000000000
     1.511412407     0.182009326     1.000000000
     1.520265034     0.218096204     1.000000000
     1.529117661     0.254013248     1.000000000
     1.537970288     0.289733773     1.000000000
     1.546822916     0.325231824     1.000000000
     1.555675543     0.360482253     1.000000000
     1.564528170     0.395460804     1.000000000
     1.573380797     0.430144180     1.000000000
     1.582233425     0.464510105     1.000000000
     1.591086052     0.498537378     1.000000000
     1.599938679     0.532205911     1.000000000
     1.608791306     0.565496762     1.000000000
     1.617643934     0.598392147     1.000000000
     1.626496561     0.630875452     1.000000000
     1.635349188     0.662931216     1.000000000
     1.644201816     0.694545120     1.000000000
     1.653054443     0.725703941     1.000000000
     1.661907070     0.756395513     1.000000000
     1.670759697     0.786608660     1.000000000
